2019/11/17 13:58:05 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:06 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:18 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:18 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:19 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:19 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:26 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:27 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:30 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:31 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
